,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1hour_ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near_bay,ocean_proximity_near_ocean
298,298,-122.18,37.76,37.0,1575,358,933,320,2.2917,107000.0,0,0,0,1,0
299,299,-122.17,37.76,38.0,1764,397,987,354,2.4333,98200.0,0,0,0,1,0
300,300,-122.18,37.76,50.0,1187,261,907,246,1.9479,89500.0,0,0,0,1,0
301,301,-122.18,37.76,52.0,754,175,447,165,3.9063,93800.0,0,0,0,1,0
302,302,-122.18,37.76,49.0,2308,452,1299,451,1.8407,96700.0,0,0,0,1,0
303,303,-122.18,37.77,27.0,909,236,396,157,2.0786,97500.0,0,0,0,1,0
304,304,-122.18,37.77,42.0,1180,257,877,268,2.8125,97300.0,0,0,0,1,0
305,305,-122.18,37.76,43.0,2018,408,1111,367,1.8913,91200.0,0,0,0,1,0
306,306,-122.19,37.76,49.0,1368,282,790,269,1.7056,91400.0,0,0,0,1,0
307,307,-122.18,37.77,52.0,2744,547,1479,554,2.2768,96200.0,0,0,0,1,0
308,308,-122.18,37.77,51.0,2107,471,1173,438,3.2552,120100.0,0,0,0,1,0
309,309,-122.18,37.77,52.0,1748,362,1029,366,2.0556,100000.0,0,0,0,1,0
310,310,-122.19,37.76,52.0,2024,391,1030,350,2.4659,94700.0,0,0,0,1,0
311,311,-122.2,37.76,47.0,1116,259,826,279,1.75,85700.0,0,0,0,1,0
312,312,-122.19,37.77,41.0,2036,510,1412,454,2.0469,89300.0,0,0,0,1,0
313,313,-122.19,37.77,45.0,1852,393,1132,349,2.7159,101400.0,0,0,0,1,0
314,314,-122.19,37.76,41.0,921,207,522,159,1.2083,72500.0,0,0,0,1,0
315,315,-122.19,37.76,45.0,995,238,630,237,1.925,74100.0,0,0,0,1,0
316,316,-122.2,37.75,36.0,606,132,531,133,1.5809,70000.0,0,0,0,1,0
317,317,-122.2,37.76,37.0,2680,736,1925,667,1.4097,84600.0,0,0,0,1,0
318,318,-122.19,37.76,38.0,1493,370,1144,351,0.7683,81800.0,0,0,0,1,0
319,319,-122.19,37.75,19.0,2207,565,1481,520,1.3194,81400.0,0,0,0,1,0
320,320,-122.19,37.75,28.0,856,189,435,162,0.8012,81800.0,0,0,0,1,0
321,321,-122.19,37.76,26.0,1293,297,984,303,1.9479,85800.0,0,0,0,1,0
322,322,-122.19,37.74,36.0,847,212,567,159,1.1765,87100.0,0,0,0,1,0
323,323,-122.18,37.74,42.0,541,154,380,123,2.3456,83500.0,0,0,0,1,0
324,324,-122.19,37.73,44.0,1066,253,825,244,2.1538,79700.0,0,0,0,1,0
325,325,-122.19,37.74,43.0,707,147,417,155,2.5139,83400.0,0,0,0,1,0
326,326,-122.19,37.73,45.0,1528,291,801,287,1.2625,84700.0,0,0,0,1,0
327,327,-122.18,37.73,42.0,909,215,646,198,2.9063,80000.0,0,0,0,1,0
328,328,-122.18,37.73,43.0,1391,293,855,285,2.5192,76400.0,0,0,0,1,0
329,329,-122.18,37.73,44.0,548,119,435,136,2.1111,79700.0,0,0,0,1,0
330,330,-122.18,37.73,42.0,4074,874,2736,780,2.455,82400.0,0,0,0,1,0
331,331,-122.17,37.74,41.0,1613,445,1481,414,2.4028,97700.0,0,0,0,1,0
332,332,-122.17,37.74,47.0,463,134,327,137,2.15,97200.0,0,0,0,1,0
333,333,-122.17,37.74,43.0,818,193,494,179,2.4776,101600.0,0,0,0,1,0
334,334,-122.17,37.73,43.0,1473,371,1231,341,2.1587,86500.0,0,0,0,1,0
335,335,-122.18,37.74,35.0,504,126,323,109,1.8438,90500.0,0,0,0,1,0
336,336,-122.17,37.74,46.0,1026,226,749,225,3.0298,107600.0,0,0,0,1,0
337,337,-122.17,37.74,46.0,769,183,693,178,2.25,84200.0,0,0,0,1,0
338,338,-122.18,37.74,46.0,2103,391,1339,354,2.2467,88900.0,0,0,0,1,0
339,339,-122.18,37.75,45.0,330,76,282,80,4.0469,80700.0,0,0,0,1,0
340,340,-122.18,37.75,46.0,941,218,621,195,1.325,87100.0,0,0,0,1,0
341,341,-122.17,37.75,38.0,992,537,732,259,1.6196,85100.0,0,0,0,1,0
342,342,-122.18,37.75,45.0,990,261,901,260,2.1731,82000.0,0,0,0,1,0
343,343,-122.19,37.75,36.0,1126,263,482,150,1.9167,82800.0,0,0,0,1,0
344,344,-122.18,37.75,43.0,1036,233,652,213,2.069,84600.0,0,0,0,1,0
345,345,-122.18,37.75,36.0,1047,214,651,166,1.712,82100.0,0,0,0,1,0
346,346,-122.17,37.76,33.0,1280,307,999,286,2.5625,89300.0,0,0,0,1,0
347,347,-122.17,37.75,43.0,1587,320,907,306,1.9821,98300.0,0,0,0,1,0
348,348,-122.17,37.75,41.0,1257,271,828,230,2.5043,92300.0,0,0,0,1,0
349,349,-122.17,37.75,44.0,1218,248,763,254,2.3281,88800.0,0,0,0,1,0
350,350,-122.17,37.75,48.0,1751,390,935,349,1.4375,90000.0,0,0,0,1,0
351,351,-122.16,37.76,45.0,2299,514,1437,484,2.5122,95500.0,0,0,0,1,0
352,352,-122.16,37.75,38.0,2457,624,1516,482,1.5625,91700.0,0,0,0,1,0
353,353,-122.17,37.75,47.0,998,211,597,185,3.1587,100400.0,0,0,0,1,0
354,354,-122.17,37.76,40.0,1685,343,949,342,1.8426,94800.0,0,0,0,1,0
355,355,-122.16,37.76,46.0,1827,307,881,302,4.6696,164300.0,0,0,0,1,0
356,356,-122.16,37.76,36.0,2781,574,1438,519,2.4598,155500.0,0,0,0,1,0
357,357,-122.15,37.76,39.0,1823,286,763,270,6.0749,196900.0,0,0,0,1,0
358,358,-122.14,37.77,27.0,2229,365,1297,355,4.8304,279100.0,0,0,0,1,0
359,359,-122.14,37.76,34.0,1513,231,545,211,5.5701,252800.0,0,0,0,1,0
360,360,-122.13,37.76,26.0,3266,491,1222,533,5.37,275400.0,0,0,0,1,0
361,361,-122.12,37.75,33.0,1809,261,808,219,6.86,250000.0,0,0,0,1,0
362,362,-122.12,37.75,28.0,794,111,329,109,7.6923,329800.0,0,0,0,1,0
363,363,-122.14,37.75,36.0,690,105,299,109,4.0313,195500.0,0,0,0,1,0
364,364,-122.14,37.75,33.0,1334,200,579,202,6.8323,255900.0,0,0,0,1,0
365,365,-122.13,37.75,30.0,414,54,137,50,4.975,311100.0,0,0,0,1,0
366,366,-122.13,37.75,36.0,768,93,229,93,5.3602,330000.0,0,0,0,1,0
367,367,-122.13,37.74,41.0,4400,666,1476,648,5.0,248900.0,0,0,0,1,0
368,368,-122.16,37.75,46.0,954,161,429,154,2.925,142900.0,0,0,0,1,0
369,369,-122.15,37.75,40.0,1445,256,849,255,3.8913,126300.0,0,0,0,1,0
370,370,-122.15,37.75,44.0,1938,399,946,331,3.225,135800.0,0,0,0,1,0
371,371,-122.15,37.74,41.0,856,178,571,191,3.1458,130600.0,0,0,0,1,0
372,372,-122.16,37.75,24.0,1790,454,1137,386,2.537,107900.0,0,0,0,1,0
373,373,-122.16,37.75,44.0,617,131,378,135,2.5568,111100.0,0,0,0,1,0
374,374,-122.15,37.74,43.0,1383,275,853,272,3.5083,122000.0,0,0,0,1,0
375,375,-122.15,37.74,49.0,1325,277,764,282,3.3125,118000.0,0,0,0,1,0
376,376,-122.16,37.75,40.0,1227,294,928,261,1.8235,95200.0,0,0,0,1,0
377,377,-122.16,37.75,35.0,667,140,406,133,3.8047,94300.0,0,0,0,1,0
378,378,-122.17,37.74,34.0,1223,281,824,280,2.2917,92500.0,0,0,0,1,0
379,379,-122.17,37.75,37.0,1379,287,835,259,2.4962,91800.0,0,0,0,1,0
380,380,-122.16,37.74,43.0,1534,300,826,295,4.0417,109400.0,0,0,0,1,0
381,381,-122.16,37.74,46.0,1029,181,567,211,3.4844,129500.0,0,0,0,1,0
382,382,-122.16,37.74,52.0,771,147,355,144,4.1458,143400.0,0,0,0,1,0
383,383,-122.16,37.74,47.0,824,223,533,166,2.625,98200.0,0,0,0,1,0
384,384,-122.16,37.74,44.0,1097,239,609,215,2.0227,103100.0,0,0,0,1,0
385,385,-122.29,37.9,49.0,1283,238,576,236,3.3333,276800.0,0,0,0,1,0
386,386,-122.29,37.9,52.0,1604,263,594,286,5.338,270900.0,0,0,0,1,0
387,387,-122.29,37.89,52.0,2248,422,870,377,3.4732,246200.0,0,0,0,1,0
388,388,-122.3,37.9,38.0,2263,522,1027,509,3.5125,224200.0,0,0,0,1,0
389,389,-122.29,37.89,52.0,1571,349,693,326,3.1375,229100.0,0,0,0,1,0
390,390,-122.3,37.89,46.0,1520,402,815,375,2.8036,211600.0,0,0,0,1,0
391,391,-122.3,37.9,15.0,5083,1212,2420,1146,4.5824,256100.0,0,0,0,1,0
392,392,-122.3,37.89,36.0,1077,293,518,276,3.0208,206300.0,0,0,0,1,0
393,393,-122.3,37.89,52.0,1248,283,620,275,4.0875,221300.0,0,0,0,1,0
394,394,-122.33,37.89,42.0,1342,291,551,266,4.5268,207400.0,0,0,0,1,0
395,395,-122.34,37.88,37.0,3061,930,2556,924,1.7375,350000.0,0,0,0,1,0
396,396,-122.29,37.89,52.0,3171,698,1498,696,3.1795,218200.0,0,0,0,1,0
397,397,-122.29,37.88,50.0,1211,261,523,227,3.8672,216700.0,0,0,0,1,0
398,398,-122.29,37.89,52.0,979,175,374,153,5.1675,270600.0,0,0,0,1,0
399,399,-122.29,37.89,52.0,2269,380,1004,371,5.1696,261400.0,0,0,0,1,0
400,400,-122.28,37.88,52.0,1844,332,769,334,4.2614,261300.0,0,0,0,1,0
401,401,-122.29,37.89,52.0,2178,421,940,423,5.0551,232200.0,0,0,0,1,0
402,402,-122.27,37.9,42.0,1650,274,645,256,5.6228,375400.0,0,0,0,1,0
403,403,-122.26,37.9,52.0,1927,279,705,288,7.8864,357300.0,0,0,0,1,0
404,404,-122.27,37.9,52.0,2079,273,684,275,7.9556,374400.0,0,0,0,1,0
405,405,-122.27,37.9,52.0,1803,240,572,236,6.174,358800.0,0,0,0,1,0
406,406,-122.27,37.9,52.0,2041,270,671,253,6.9414,417500.0,0,0,0,1,0
407,407,-122.27,37.89,52.0,3046,373,975,365,8.8342,430500.0,0,0,0,1,0
408,408,-122.28,37.9,52.0,2318,328,779,312,7.1754,362900.0,0,0,0,1,0
409,409,-122.28,37.9,52.0,2003,250,658,244,10.0825,397000.0,0,0,0,1,0
410,410,-122.28,37.9,52.0,2261,328,819,335,4.9083,346800.0,0,0,0,1,0
411,411,-122.28,37.89,52.0,1225,169,412,168,5.7912,327100.0,0,0,0,1,0
412,412,-122.28,37.89,52.0,2315,408,835,369,4.5893,290100.0,0,0,0,1,0
413,413,-122.28,37.89,52.0,2070,329,722,306,5.4171,292000.0,0,0,0,1,0
414,414,-122.28,37.89,52.0,2616,473,1085,487,4.125,270900.0,0,0,0,1,0
415,415,-122.27,37.89,52.0,2640,366,973,355,7.266,371100.0,0,0,0,1,0
416,416,-122.27,37.89,52.0,1978,293,723,272,5.3989,335600.0,0,0,0,1,0
417,417,-122.26,37.9,37.0,2220,335,903,362,7.8336,371300.0,0,0,0,1,0
418,418,-122.25,37.89,41.0,1125,195,356,181,6.1593,344000.0,0,0,0,1,0
419,419,-122.26,37.89,52.0,3078,494,1005,462,6.381,342200.0,0,0,0,1,0
420,420,-122.26,37.89,52.0,3706,531,1205,504,6.6828,370900.0,0,0,0,1,0
421,421,-122.25,37.89,37.0,3000,457,987,450,7.5385,350000.0,0,0,0,1,0
422,422,-122.25,37.89,42.0,2863,460,1031,448,6.7138,368600.0,0,0,0,1,0
423,423,-122.26,37.88,52.0,2551,417,894,404,6.2425,391800.0,0,0,0,1,0
424,424,-122.26,37.88,52.0,2255,410,823,377,5.7979,415300.0,0,0,0,1,0
425,425,-122.27,37.88,52.0,3360,648,1232,621,4.2813,284900.0,0,0,0,1,0
426,426,-122.27,37.88,52.0,1693,391,669,367,3.5417,287500.0,0,0,0,1,0
427,427,-122.27,37.88,44.0,2252,592,989,550,3.0132,272900.0,0,0,0,1,0
428,428,-122.28,37.88,52.0,2495,491,1058,464,4.1429,259600.0,0,0,0,1,0
429,429,-122.28,37.88,52.0,1193,200,506,207,4.1912,254500.0,0,0,0,1,0
430,430,-122.28,37.88,52.0,1172,215,489,218,3.9167,235600.0,0,0,0,1,0
431,431,-122.29,37.88,52.0,2159,424,824,388,3.8897,218400.0,0,0,0,1,0
432,432,-122.29,37.88,48.0,2365,490,1034,475,3.1065,229200.0,0,0,0,1,0
433,433,-122.29,37.88,46.0,1895,442,920,425,2.9926,192100.0,0,0,0,1,0
434,434,-122.29,37.88,52.0,1650,395,841,380,3.556,179300.0,0,0,0,1,0
435,435,-122.3,37.88,45.0,453,146,749,137,1.475,187500.0,0,0,0,1,0
436,436,-122.3,37.88,52.0,409,97,208,98,1.6971,138800.0,0,0,0,1,0
437,437,-122.3,37.87,10.0,503,118,228,100,2.1705,150000.0,0,0,0,1,0
438,438,-122.3,37.86,50.0,499,127,287,128,2.75,140600.0,0,0,0,1,0
439,439,-122.29,37.85,52.0,477,119,218,106,2.5682,120000.0,0,0,0,1,0
440,440,-122.3,37.88,46.0,1647,376,854,355,2.9,144800.0,0,0,0,1,0
441,441,-122.3,37.87,52.0,3123,749,1695,684,2.2208,144800.0,0,0,0,1,0
442,442,-122.28,37.88,52.0,957,188,403,172,3.2344,245500.0,0,0,0,1,0
443,443,-122.28,37.87,52.0,589,132,288,131,3.5156,200000.0,0,0,0,1,0
444,444,-122.28,37.87,49.0,2026,548,963,521,1.9805,173700.0,0,0,0,1,0
445,445,-122.29,37.87,50.0,1829,536,1129,516,2.6684,185600.0,0,0,0,1,0
446,446,-122.29,37.87,52.0,895,198,386,204,3.875,182600.0,0,0,0,1,0
447,447,-122.28,37.88,52.0,1909,416,811,406,3.006,227900.0,0,0,0,1,0
448,448,-122.28,37.87,46.0,3022,696,1293,675,2.543,220700.0,0,0,0,1,0
449,449,-122.28,37.87,46.0,1777,446,805,431,2.8676,212000.0,0,0,0,1,0
450,450,-122.27,37.88,52.0,2803,930,1372,876,2.1907,271400.0,0,0,0,1,0
451,451,-122.27,37.87,30.0,1465,439,862,425,1.7778,268800.0,0,0,0,1,0
452,452,-122.27,37.88,37.0,2619,682,1152,616,2.52,277800.0,0,0,0,1,0
453,453,-122.26,37.88,52.0,1149,255,483,249,4.2788,332500.0,0,0,0,1,0
454,454,-122.26,37.88,52.0,2363,604,1558,573,2.944,338900.0,0,0,0,1,0
455,455,-122.26,37.88,52.0,2604,837,1798,769,1.725,287500.0,0,0,0,1,0
456,456,-122.25,37.87,41.0,685,141,266,123,5.2289,384600.0,0,0,0,1,0
457,457,-122.25,37.87,42.0,1756,465,2184,422,2.5562,371400.0,0,0,0,1,0
458,458,-122.25,37.87,52.0,1204,460,2016,477,0.949,350000.0,0,0,0,1,0
459,459,-122.25,37.87,52.0,609,236,1349,250,1.1696,500001.0,0,0,0,1,0
460,460,-122.26,37.87,52.0,1087,371,3337,350,1.4012,175000.0,0,0,0,1,0
461,461,-122.26,37.87,52.0,2773,998,1721,949,1.1859,241700.0,0,0,0,1,0
462,462,-122.27,37.87,35.0,3218,1108,1675,1000,1.7464,216700.0,0,0,0,1,0
463,463,-122.27,37.87,49.0,1350,368,707,350,2.8846,211300.0,0,0,0,1,0
464,464,-122.27,37.87,52.0,3084,698,1424,694,2.7372,210200.0,0,0,0,1,0
465,465,-122.28,37.86,52.0,938,195,393,189,3.8594,196400.0,0,0,0,1,0
466,466,-122.28,37.87,52.0,1813,353,828,339,3.5625,191700.0,0,0,0,1,0
467,467,-122.28,37.87,52.0,1233,300,571,292,2.2788,182300.0,0,0,0,1,0
468,468,-122.29,37.87,44.0,2539,755,1382,713,2.537,175000.0,0,0,0,1,0
469,469,-122.29,37.87,46.0,1267,324,792,321,2.525,165900.0,0,0,0,1,0
470,470,-122.29,37.86,52.0,1665,404,815,372,1.9946,156900.0,0,0,0,1,0
471,471,-122.28,37.86,52.0,1659,367,788,346,2.8214,164300.0,0,0,0,1,0
472,472,-122.29,37.87,52.0,2225,460,1145,430,2.6165,150000.0,0,0,0,1,0
473,473,-122.29,37.86,50.0,2485,607,1354,563,1.9483,150500.0,0,0,0,1,0
474,474,-122.28,37.86,52.0,2031,450,958,445,1.9327,169900.0,0,0,0,1,0
475,475,-122.28,37.86,49.0,2932,668,1361,608,1.9798,147400.0,0,0,0,1,0
476,476,-122.28,37.85,52.0,2246,472,1005,449,2.4167,152700.0,0,0,0,1,0
477,477,-122.27,37.86,49.0,2052,435,924,414,2.5417,182700.0,0,0,0,1,0
478,478,-122.28,37.86,52.0,1999,417,780,358,3.3906,179300.0,0,0,0,1,0
479,479,-122.28,37.86,52.0,3007,691,1582,636,2.5652,157700.0,0,0,0,1,0
480,480,-122.28,37.86,41.0,2214,550,1213,568,2.2845,153100.0,0,0,0,1,0
481,481,-122.27,37.86,52.0,1088,305,486,267,2.6071,250000.0,0,0,0,1,0
482,482,-122.27,37.86,52.0,834,186,494,175,3.15,206300.0,0,0,0,1,0
483,483,-122.27,37.86,52.0,1769,372,849,365,2.6914,218800.0,0,0,0,1,0
484,484,-122.27,37.86,52.0,2307,583,1127,548,1.8447,198200.0,0,0,0,1,0
485,485,-122.26,37.86,35.0,5161,1744,3276,1742,1.6307,253600.0,0,0,0,1,0
486,486,-122.26,37.86,52.0,3497,832,1493,794,2.9044,257400.0,0,0,0,1,0
487,487,-122.26,37.86,52.0,3774,744,1461,679,2.9405,289500.0,0,0,0,1,0
488,488,-122.26,37.86,52.0,2888,604,1253,538,3.3893,241700.0,0,0,0,1,0
489,489,-122.25,37.86,48.0,2153,517,1656,459,3.0417,489600.0,0,0,0,1,0
490,490,-122.25,37.86,52.0,1389,191,514,202,7.0897,446200.0,0,0,0,1,0
491,491,-122.25,37.86,52.0,1709,318,719,295,5.0463,456300.0,0,0,0,1,0
492,492,-122.25,37.86,52.0,1587,444,878,449,1.7652,336800.0,0,0,0,1,0
493,493,-122.24,37.86,52.0,1668,225,517,214,7.8521,500001.0,0,0,0,1,0
494,494,-122.24,37.85,52.0,3726,474,1366,496,9.3959,500001.0,0,0,0,1,0
495,495,-122.25,37.86,52.0,4048,663,1316,590,5.3794,376900.0,0,0,0,1,0
496,496,-122.26,37.85,52.0,3618,768,1508,755,3.2619,309600.0,0,0,0,1,0
497,497,-122.27,37.85,52.0,4076,920,1800,815,2.7054,182300.0,0,0,0,1,0
498,498,-122.27,37.85,47.0,2077,400,719,326,2.2431,172700.0,0,0,0,1,0
499,499,-122.27,37.85,50.0,1279,300,675,255,1.9028,150800.0,0,0,0,1,0
500,500,-122.27,37.85,52.0,1974,426,875,363,1.5817,153600.0,0,0,0,1,0
501,501,-122.27,37.85,52.0,335,83,152,77,2.2841,106300.0,0,0,0,1,0
502,502,-122.27,37.85,47.0,1375,307,843,319,1.3785,142300.0,0,0,0,1,0
503,503,-122.28,37.85,52.0,610,145,281,132,2.9018,119400.0,0,0,0,1,0
504,504,-122.28,37.85,44.0,1025,198,506,204,1.73,147900.0,0,0,0,1,0
505,505,-122.28,37.85,48.0,2063,484,1054,466,2.2625,132900.0,0,0,0,1,0
506,506,-122.29,37.84,35.0,1872,419,1017,414,2.2106,132500.0,0,0,0,1,0
507,507,-122.28,37.83,52.0,3108,813,1623,765,2.6997,126900.0,0,0,0,1,0
508,508,-122.3,37.84,14.0,7355,2408,3100,2051,4.0018,143800.0,0,0,0,1,0
509,509,-122.23,37.83,52.0,2990,379,947,361,7.8772,500001.0,0,0,0,1,0
510,510,-122.22,37.82,39.0,2492,310,808,315,11.8603,500001.0,0,0,0,1,0
511,511,-122.22,37.82,42.0,2991,335,1018,335,13.499,500001.0,0,0,0,1,0
512,512,-122.23,37.82,52.0,3242,366,1001,352,12.2138,500001.0,0,0,0,1,0
513,513,-122.23,37.82,52.0,3051,381,1005,369,8.1872,466100.0,0,0,0,1,0
514,514,-122.23,37.82,52.0,3494,396,1192,383,12.3804,500001.0,0,0,0,1,0
515,515,-122.24,37.83,52.0,1757,246,585,227,5.8948,457800.0,0,0,0,1,0
516,516,-122.24,37.83,52.0,2449,312,916,316,8.1194,471600.0,0,0,0,1,0
517,517,-122.23,37.82,52.0,1611,203,556,179,8.7477,500001.0,0,0,0,1,0
518,518,-122.24,37.82,52.0,3665,517,1470,520,6.155,398600.0,0,0,0,1,0
519,519,-122.25,37.82,52.0,2474,403,1104,398,5.883,340700.0,0,0,0,1,0
520,520,-122.23,37.76,52.0,3037,516,1242,518,5.2128,289900.0,0,0,0,1,0
521,521,-122.23,37.76,52.0,2269,323,805,321,4.7188,335300.0,0,0,0,1,0
522,522,-122.23,37.76,52.0,1316,177,378,162,5.2915,333000.0,0,0,0,1,0
523,523,-122.24,37.77,52.0,1153,235,481,223,2.6411,241000.0,0,0,0,1,0
524,524,-122.23,37.77,52.0,772,179,409,160,3.3214,189600.0,0,0,0,1,0
525,525,-122.24,37.77,52.0,1711,386,885,373,3.6417,206300.0,0,0,0,1,0
526,526,-122.25,37.77,52.0,2650,566,1468,567,3.0161,215700.0,0,0,0,1,0
527,527,-122.25,37.77,52.0,1038,220,482,215,3.1771,210200.0,0,0,0,1,0
528,528,-122.25,37.77,52.0,1527,320,825,264,3.4531,208800.0,0,0,0,1,0
529,529,-122.25,37.77,52.0,859,157,429,158,4.3098,197900.0,0,0,0,1,0
530,530,-122.26,37.78,52.0,970,217,528,208,3.3438,201300.0,0,0,0,1,0
531,531,-122.26,37.78,52.0,1045,239,496,216,2.9213,190800.0,0,0,0,1,0
532,532,-122.27,37.78,52.0,1408,280,718,265,2.6806,207900.0,0,0,0,1,0
533,533,-122.27,37.78,52.0,1222,264,630,265,3.7708,215300.0,0,0,0,1,0
534,534,-122.27,37.78,45.0,1169,263,723,286,3.9444,212900.0,0,0,0,1,0
535,535,-122.27,37.78,13.0,2020,535,959,486,5.2601,292700.0,0,0,0,1,0
536,536,-122.28,37.79,30.0,4145,869,3668,855,2.5444,275000.0,0,0,0,1,0
537,537,-122.3,37.77,42.0,2038,368,2037,355,2.6447,200000.0,0,0,0,1,0
538,538,-122.28,37.78,29.0,5154,537,3741,1273,2.5762,173400.0,0,0,0,1,0
539,539,-122.29,37.78,42.0,1241,309,821,300,1.9427,102200.0,0,0,0,1,0
540,540,-122.28,37.77,52.0,1468,363,870,347,2.9688,220800.0,0,0,0,1,0
541,541,-122.28,37.77,27.0,3997,1073,1901,966,3.75,242800.0,0,0,0,1,0
542,542,-122.29,37.76,18.0,2873,763,1243,663,5.1702,265400.0,0,0,0,1,0
543,543,-122.28,37.78,50.0,1487,306,730,327,2.5139,219000.0,0,0,0,1,0
544,544,-122.26,37.77,52.0,1670,350,793,299,2.9732,282100.0,0,0,0,1,0
545,545,-122.27,37.77,52.0,2252,388,1033,434,5.5337,372000.0,0,0,0,1,0
546,546,-122.27,37.77,52.0,1731,377,872,363,4.1667,225800.0,0,0,0,1,0
547,547,-122.27,37.77,52.0,1710,481,849,457,2.7115,220800.0,0,0,0,1,0
548,548,-122.27,37.77,52.0,2388,559,1121,518,3.3269,234500.0,0,0,0,1,0
549,549,-122.25,37.77,52.0,2156,458,872,445,3.2685,254200.0,0,0,0,1,0
550,550,-122.26,37.77,52.0,1565,315,637,297,4.7778,351800.0,0,0,0,1,0
551,551,-122.26,37.77,52.0,1704,371,663,340,4.226,275000.0,0,0,0,1,0
552,552,-122.26,37.77,52.0,1210,168,411,172,3.3571,405400.0,0,0,0,1,0
553,553,-122.26,37.77,52.0,2097,444,915,413,2.9899,228100.0,0,0,0,1,0
554,554,-122.26,37.77,52.0,1848,479,921,477,2.875,234000.0,0,0,0,1,0
555,555,-122.24,37.77,43.0,955,284,585,266,2.3882,162500.0,0,0,0,1,0
556,556,-122.25,37.77,43.0,4329,1110,2086,1053,2.975,243400.0,0,0,0,1,0
557,557,-122.23,37.76,52.0,3011,542,1303,535,5.1039,273800.0,0,0,0,1,0
558,558,-122.23,37.76,52.0,1049,185,374,176,4.1458,248500.0,0,0,0,1,0
559,559,-122.24,37.76,52.0,2504,516,979,472,3.4762,244000.0,0,0,0,1,0
560,560,-122.24,37.76,52.0,1846,471,827,446,2.6833,240900.0,0,0,0,1,0
561,561,-122.23,37.76,52.0,1705,246,658,253,5.75,306300.0,0,0,0,1,0
562,562,-122.23,37.75,50.0,1542,289,654,268,3.9632,240000.0,0,0,0,1,0
563,563,-122.24,37.75,45.0,891,537,384,146,4.9489,247100.0,0,0,0,1,0
564,564,-122.24,37.75,27.0,4051,753,1499,797,4.8711,286600.0,0,0,0,1,0
565,565,-122.24,37.76,52.0,2646,581,1128,522,3.0718,266700.0,0,0,0,1,0
566,566,-122.24,37.76,49.0,2428,525,1110,492,3.6719,229800.0,0,0,0,1,0
567,567,-122.24,37.76,52.0,2567,436,1119,415,4.6094,229300.0,0,0,0,1,0
568,568,-122.24,37.73,21.0,7031,1249,2930,1235,4.5213,228400.0,0,0,0,1,0
569,569,-122.25,37.74,25.0,1914,365,897,390,4.4562,206200.0,0,0,0,1,0
570,570,-122.24,37.72,5.0,18634,2885,7427,2718,7.611,350700.0,0,0,0,1,0
571,571,-122.27,37.73,31.0,5785,1379,2973,1312,3.2689,231000.0,0,0,0,1,0
572,572,-122.25,37.76,52.0,2876,648,1340,632,3.567,252900.0,0,0,0,1,0
573,573,-122.27,37.74,28.0,6909,1554,2974,1484,3.6875,353900.0,0,0,0,1,0
574,574,-122.27,37.77,23.0,5679,1270,2690,1151,4.7695,291700.0,0,0,0,1,0
575,575,-122.28,37.75,20.0,1156,365,583,326,3.1972,100000.0,0,0,0,1,0
576,576,-122.06,37.77,12.0,14316,2045,5781,2007,7.2634,341600.0,0,0,0,1,0
577,577,-122.06,37.73,5.0,3596,467,1738,512,7.0568,412500.0,0,0,0,1,0
578,578,-122.06,37.71,36.0,3541,570,1478,529,4.635,248600.0,0,0,0,1,0
579,579,-122.07,37.71,40.0,1808,302,746,270,5.3015,254900.0,0,0,0,1,0
580,580,-122.07,37.71,36.0,2879,480,1235,455,4.9801,241500.0,0,0,0,1,0
581,581,-122.07,37.72,26.0,3204,477,1411,484,5.4834,295200.0,0,0,0,1,0
582,582,-122.08,37.72,31.0,3866,531,1368,521,6.187,340400.0,0,0,0,1,0
583,583,-122.08,37.72,32.0,2476,368,1048,367,5.6194,274700.0,0,0,0,1,0
584,584,-122.08,37.71,35.0,2211,350,1004,365,5.4639,238600.0,0,0,0,1,0
585,585,-122.09,37.71,35.0,2663,387,1086,367,5.1498,266400.0,0,0,0,1,0
586,586,-122.1,37.72,30.0,2599,366,922,350,5.8382,330200.0,0,0,0,1,0
587,587,-122.11,37.71,36.0,4569,824,1950,819,4.65,206800.0,0,0,0,1,0
588,588,-122.1,37.7,25.0,2973,622,1413,595,4.3819,209200.0,0,0,0,1,0
589,589,-122.1,37.69,30.0,3115,625,1444,568,3.7222,195800.0,0,0,0,1,0
590,590,-122.09,37.71,31.0,1843,282,749,269,5.2855,253500.0,0,0,0,1,0
591,591,-122.09,37.7,31.0,2053,336,867,329,4.3375,241800.0,0,0,0,1,0
592,592,-122.1,37.71,27.0,6740,1073,2723,1035,5.2131,252500.0,0,0,0,1,0
593,593,-122.09,37.7,30.0,1751,269,731,263,6.005,263900.0,0,0,0,1,0
594,594,-122.08,37.71,38.0,1663,295,781,301,5.0519,227000.0,0,0,0,1,0
595,595,-122.08,37.71,38.0,3716,657,1784,652,4.8237,220900.0,0,0,0,1,0
596,596,-122.08,37.7,32.0,2718,447,1156,410,5.2497,259300.0,0,0,0,1,0
597,597,-122.07,37.7,39.0,1420,272,645,277,4.125,232500.0,0,0,0,1,0
598,598,-122.06,37.7,37.0,1893,310,821,315,4.6005,231600.0,0,0,0,1,0
